duration,vowel_group,age,gender,accent
0.06,front,no_info,no_info,no_info
0.1,central,no_info,no_info,no_info
0.11,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.23,back,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.08,central,no_info,no_info,no_info
0.18,central,no_info,no_info,no_info
0.12,central,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.03,central,no_info,no_info,no_info
0.04,central,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.04,central,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.08,central,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.1,back,no_info,no_info,no_info
0.16,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.16,back,no_info,no_info,no_info
0.18,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.14,central,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.15,back,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.13,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.13,front,no_info,no_info,no_info
0.15,front,no_info,no_info,no_info
0.08,central,no_info,no_info,no_info
0.1,front,no_info,no_info,no_info
0.12,back,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.12,back,no_info,no_info,no_info
0.08,central,no_info,no_info,no_info
0.09,central,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.03,central,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.13,front,no_info,no_info,no_info
0.15,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.692,back,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.11,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.11,back,no_info,no_info,no_info
0.19,back,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.39,back,no_info,no_info,no_info
0.16,back,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.03,central,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.03,central,no_info,no_info,no_info
0.19,back,no_info,no_info,no_info
0.15,front,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.12,central,no_info,no_info,no_info
0.1,central,no_info,no_info,no_info
0.23,central,no_info,no_info,no_info
0.24,front,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.51,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.13,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.1,back,no_info,no_info,no_info
0.12,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.15,back,no_info,no_info,no_info
0.74,front,no_info,no_info,no_info
0.1,central,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.15,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.13,front,no_info,no_info,no_info
0.08,central,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.11,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.08,central,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.04,central,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.03,central,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.1,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.1,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.11,front,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.17,back,no_info,no_info,no_info
0.21,front,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.28,back,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.03,central,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.1,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.14,front,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.43,central,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.11,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.08,central,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.1,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.65,back,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.18,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.07,central,no_info,no_info,no_info
0.2,front,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.1,back,no_info,no_info,no_info
0.11,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.44,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.13,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.18,back,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.03,central,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.12,back,no_info,no_info,no_info
0.17,front,no_info,no_info,no_info
0.16,front,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.18,back,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.05,central,no_info,no_info,no_info
0.07,central,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.09,front,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.16,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.28,front,no_info,no_info,no_info
0.1,central,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.1,front,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.14,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.14,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.24,back,no_info,no_info,no_info
0.11,back,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.13,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.09,front,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.13,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.12,front,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.08,central,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.1,central,no_info,no_info,no_info
0.06,central,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.7,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.11,back,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.11,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.09,front,no_info,no_info,no_info
0.06,central,no_info,no_info,no_info
0.08,central,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.07,central,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.11,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.21,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.06,central,no_info,no_info,no_info
0.08,central,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.1,back,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.482,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.18,front,no_info,no_info,no_info
0.1,front,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.18,back,no_info,no_info,no_info
0.14,front,no_info,no_info,no_info
0.11,front,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.05,central,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.04,central,no_info,no_info,no_info
0.15,central,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.16,front,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.09,central,no_info,no_info,no_info
0.1,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.1,front,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.11,front,no_info,no_info,no_info
0.04,central,no_info,no_info,no_info
0.24,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.21,front,no_info,no_info,no_info
0.1,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.14,back,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.09,front,no_info,no_info,no_info
0.12,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.13,central,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.13,front,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.14,back,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.11,front,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.11,central,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.19,front,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.11,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.11,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.06,central,no_info,no_info,no_info
0.06,central,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.08,central,no_info,no_info,no_info
0.09,front,no_info,no_info,no_info
0.06,central,no_info,no_info,no_info
0.05,central,no_info,no_info,no_info
0.06,central,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.04,central,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.2,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.13,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.21,front,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.03,central,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.08,central,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.1,front,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.09,central,no_info,no_info,no_info
0.22,front,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.18,front,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.21,back,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.13,central,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.11,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.15,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.2,front,no_info,no_info,no_info
0.06,central,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.14,central,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.12,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.19,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.05,central,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.08,central,no_info,no_info,no_info
0.15,front,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.03,central,no_info,no_info,no_info
0.07,central,no_info,no_info,no_info
0.17,back,no_info,no_info,no_info
0.13,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.11,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.03,central,no_info,no_info,no_info
0.22,front,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.1,front,no_info,no_info,no_info
0.03,central,no_info,no_info,no_info
0.03,central,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.12,front,no_info,no_info,no_info
0.14,front,no_info,no_info,no_info
0.1,central,no_info,no_info,no_info
