combined_len,age,gender,accent
0.15,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.75,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.29,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.31,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.46,no_info,no_info,no_info
0.33,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.25,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.74,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.27,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.39,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.44,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.34,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.33,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.12,no_info,no_info,no_info
1.544,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.34,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.49,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.46,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.25,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.26,no_info,no_info,no_info
0.26,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.11,no_info,no_info,no_info
1.272,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.41,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.34,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.3,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.85,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.54,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.35,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.37,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.42,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.25,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.26,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.51,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.43,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.3,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.44,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.66,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.29,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.27,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.29,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.43,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.65,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.25,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.31,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.572,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.29,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.32,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.13,no_info,no_info,no_info
1.602,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.27,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.26,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.7,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.67,no_info,no_info,no_info
0.66,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.41,no_info,no_info,no_info
1.02,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.14,no_info,no_info,no_info
1.25,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.32,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.11,no_info,no_info,no_info
1.082,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.35,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.69,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.3,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.1,no_info,no_info,no_info
1.022,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.25,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.26,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.12,no_info,no_info,no_info
1.44,no_info,no_info,no_info
0.36,no_info,no_info,no_info
0.28,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.29,no_info,no_info,no_info
0.16,no_info,no_info,no_info
1.192,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.47,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.25,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.28,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.26,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.19,no_info,no_info,no_info
3.38,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.08,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.4,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.43,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.22,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.14,no_info,no_info,no_info
1.24,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.23,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.27,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.06,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.24,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.14,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.15,no_info,no_info,no_info
1.072,no_info,no_info,no_info
0.43,no_info,no_info,no_info
0.27,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.28,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.15,no_info,no_info,no_info
0.34,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.09,no_info,no_info,no_info
1.0,no_info,no_info,no_info
0.21,no_info,no_info,no_info
0.17,no_info,no_info,no_info
0.43,no_info,no_info,no_info
0.2,no_info,no_info,no_info
0.18,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.32,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.12,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.19,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.09,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.13,no_info,no_info,no_info
0.64,no_info,no_info,no_info
0.1,no_info,no_info,no_info
0.11,no_info,no_info,no_info
0.16,no_info,no_info,no_info
0.992,no_info,no_info,no_info
0.07,no_info,no_info,no_info
0.45,no_info,no_info,no_info
