duration,consonant_group,age,gender,accent
0.11,other,thirties,male_masculine,no_info
0.1,stops,thirties,male_masculine,no_info
0.13,fricatives,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.06,nasals,thirties,male_masculine,no_info
0.1,fricatives,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.08,nasals,thirties,male_masculine,no_info
0.1,nasals,thirties,male_masculine,no_info
0.08,approximants,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.13,nasals,thirties,male_masculine,no_info
0.05,other,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.08,fricatives,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.11,other,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.09,fricatives,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.1,stops,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.11,stops,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.11,approximants,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.19,fricatives,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.11,nasals,thirties,male_masculine,no_info
0.1,fricatives,thirties,male_masculine,no_info
0.09,stops,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.13,stops,thirties,male_masculine,no_info
0.308,stops,thirties,male_masculine,no_info
0.41,stops,thirties,male_masculine,no_info
0.05,fricatives,thirties,male_masculine,no_info
0.11,stops,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.1,stops,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.13,other,thirties,male_masculine,no_info
0.04,fricatives,thirties,male_masculine,no_info
0.06,other,thirties,male_masculine,no_info
0.08,fricatives,thirties,male_masculine,no_info
0.25,stops,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.08,nasals,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.03,other,thirties,male_masculine,no_info
0.07,other,thirties,male_masculine,no_info
0.07,fricatives,thirties,male_masculine,no_info
0.11,stops,thirties,male_masculine,no_info
0.07,nasals,thirties,male_masculine,no_info
0.07,other,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.1,fricatives,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.12,fricatives,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.1,fricatives,thirties,male_masculine,no_info
0.13,stops,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.11,fricatives,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.08,nasals,thirties,male_masculine,no_info
0.09,stops,thirties,male_masculine,no_info
0.06,fricatives,thirties,male_masculine,no_info
0.09,stops,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.14,stops,thirties,male_masculine,no_info
0.06,other,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.27,nasals,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.03,other,thirties,male_masculine,no_info
0.13,stops,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.1,stops,thirties,male_masculine,no_info
0.04,fricatives,thirties,male_masculine,no_info
0.12,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.09,stops,thirties,male_masculine,no_info
0.15,fricatives,thirties,male_masculine,no_info
0.1,nasals,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.1,nasals,thirties,male_masculine,no_info
0.08,approximants,thirties,male_masculine,no_info
0.05,other,thirties,male_masculine,no_info
0.14,stops,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.06,other,thirties,male_masculine,no_info
0.08,nasals,thirties,male_masculine,no_info
0.1,stops,thirties,male_masculine,no_info
0.1,fricatives,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.08,nasals,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.09,stops,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.1,nasals,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.19,nasals,thirties,male_masculine,no_info
0.04,nasals,thirties,male_masculine,no_info
0.17,nasals,thirties,male_masculine,no_info
0.15,fricatives,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.1,nasals,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.11,fricatives,thirties,male_masculine,no_info
0.17,nasals,thirties,male_masculine,no_info
0.11,other,thirties,male_masculine,no_info
0.06,other,thirties,male_masculine,no_info
0.11,stops,thirties,male_masculine,no_info
0.07,fricatives,thirties,male_masculine,no_info
0.1,approximants,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.09,nasals,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.14,other,thirties,male_masculine,no_info
0.09,stops,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.09,stops,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.08,fricatives,thirties,male_masculine,no_info
0.16,nasals,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.06,fricatives,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.04,nasals,thirties,male_masculine,no_info
0.11,stops,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.09,other,thirties,male_masculine,no_info
0.12,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.03,other,thirties,male_masculine,no_info
0.09,other,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.08,other,thirties,male_masculine,no_info
0.13,stops,thirties,male_masculine,no_info
0.04,nasals,thirties,male_masculine,no_info
0.75,other,thirties,male_masculine,no_info
0.06,nasals,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.12,stops,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.08,fricatives,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.812,approximants,thirties,male_masculine,no_info
0.1,stops,thirties,male_masculine,no_info
0.11,stops,thirties,male_masculine,no_info
0.08,approximants,thirties,male_masculine,no_info
0.07,other,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.09,nasals,thirties,male_masculine,no_info
0.12,fricatives,thirties,male_masculine,no_info
0.12,fricatives,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.11,other,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.08,nasals,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.072,nasals,thirties,male_masculine,no_info
0.72,stops,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.09,approximants,thirties,male_masculine,no_info
0.07,fricatives,thirties,male_masculine,no_info
0.08,nasals,thirties,male_masculine,no_info
0.09,fricatives,thirties,male_masculine,no_info
0.11,stops,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.45,approximants,thirties,male_masculine,no_info
0.1,nasals,thirties,male_masculine,no_info
0.07,nasals,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.14,nasals,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.61,fricatives,thirties,male_masculine,no_info
0.47,fricatives,thirties,male_masculine,no_info
0.09,stops,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.03,fricatives,thirties,male_masculine,no_info
0.09,nasals,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.04,nasals,thirties,male_masculine,no_info
0.1,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.07,other,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.24,other,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.08,fricatives,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.04,other,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.06,fricatives,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.1,stops,thirties,male_masculine,no_info
0.19,stops,thirties,male_masculine,no_info
0.11,fricatives,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.04,other,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.06,other,thirties,male_masculine,no_info
0.12,stops,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.14,fricatives,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.08,approximants,thirties,male_masculine,no_info
0.09,stops,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.08,fricatives,thirties,male_masculine,no_info
0.682,nasals,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.03,fricatives,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.09,nasals,thirties,male_masculine,no_info
0.05,other,thirties,male_masculine,no_info
0.04,nasals,thirties,male_masculine,no_info
0.27,stops,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.16,stops,thirties,male_masculine,no_info
0.03,fricatives,thirties,male_masculine,no_info
0.09,stops,thirties,male_masculine,no_info
0.08,nasals,thirties,male_masculine,no_info
0.04,other,thirties,male_masculine,no_info
0.544,nasals,thirties,male_masculine,no_info
0.13,approximants,thirties,male_masculine,no_info
0.09,stops,thirties,male_masculine,no_info
0.07,other,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.1,stops,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.91,fricatives,thirties,male_masculine,no_info
0.08,approximants,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.12,stops,thirties,male_masculine,no_info
0.04,nasals,thirties,male_masculine,no_info
0.11,nasals,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.07,fricatives,thirties,male_masculine,no_info
0.08,approximants,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.03,other,thirties,male_masculine,no_info
0.03,other,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.1,nasals,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.76,stops,thirties,male_masculine,no_info
0.09,stops,thirties,male_masculine,no_info
0.09,nasals,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.11,stops,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.05,fricatives,thirties,male_masculine,no_info
0.09,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.08,other,thirties,male_masculine,no_info
0.12,approximants,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.09,nasals,thirties,male_masculine,no_info
0.1,nasals,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.06,fricatives,thirties,male_masculine,no_info
0.08,nasals,thirties,male_masculine,no_info
0.1,stops,thirties,male_masculine,no_info
0.11,stops,thirties,male_masculine,no_info
0.388,approximants,thirties,male_masculine,no_info
